building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
dread_palace_myrmidens_landmark	wh_main_effect_economy_gdp_mod_all		province_to_region_own	10.0000	5.0000	0.0000
dread_palace_myrmidens_landmark	wh_main_effect_public_order_base		province_to_province_own_unseen	10.0000	5.0000	0.0000
dread_palace_myrmidens_landmark	wh_main_effect_public_order_global		province_to_province_own_factionwide	2.0000	1.0000	0.0000
dread_palace_myrmidens_landmark	wh3_main_effect_corruption_vampiric_adjacent_provinces		province_to_province_own_unseen	2.0000	1.0000	0.0000
dread_palace_myrmidens_landmark	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	10.0000	10.0000	0.0000
dread_palace_myrmidens_landmark	dk_effect_agent_recruitment_xp_dread_hellwraith		faction_to_province_own_factionwide	2.0000	1.0000	0.0000
dread_temple_of_doom_landmark	wh_main_effect_force_all_campaign_replenishment_rate		building_to_army_own_provincewide	5.0000	3.0000	0.0000
dread_temple_of_doom_landmark	wh_main_effect_province_growth_building		faction_to_province_own	5.0000	3.0000	0.0000
dread_temple_of_doom_landmark	wh_main_effect_public_order_base		province_to_province_own	2.0000	1.0000	0.0000
dread_temple_of_doom_landmark	wh_main_effect_public_order_osmosis		province_to_province_adjacent_unseen	1.0000	1.0000	0.0000
dread_temple_of_doom_landmark	wh2_dlc09_pooled_resource_canopic_jars_buildings		region_to_region_own	2.0000	1.0000	0.0000
dread_temple_of_doom_landmark	dk_effect_agent_recruitment_xp_dread_corrupted_priest		faction_to_province_own_factionwide	2.0000	1.0000	0.0000
dread_chariots_1	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
dread_chariots_2	unit_cap_ovn_dk_art_bone_throwers		building_to_faction_own	1.0000	1.0000	0.0000
dread_chariots_2	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
dread_chariots_2	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
dread_chariots_3	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
dread_chariots_3	unit_cap_ovn_dk_art_screaming_skull_ballista		building_to_faction_own	1.0000	1.0000	0.0000
dread_chariots_3	unit_cap_ovn_dk_art_bone_throwers		building_to_faction_own	2.0000	2.0000	0.0000
dread_chariots_3	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0		building_to_faction_own	2.0000	2.0000	0.0000
dread_citadel_1	wh_main_effect_force_all_campaign_experience_base_all		province_to_province_own_unseen	1.0000	1.0000	0.0000
dread_citadel_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	3.0000	3.0000	0.0000
dread_citadel_1	wh_main_effect_force_stat_ammunition_siege_defence		region_to_force_own	50.0000	25.0000	0.0000
dread_citadel_1	wh_main_effect_force_stat_leadership_siege_attack_bad		region_to_force_enemy	-5.0000	-3.0000	0.0000
dread_citadel_1	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
dread_citadel_1	wh_dlc07_effect_remove_bad_traits		region_to_region_own	20.0000	1.0000	0.0000
dread_estate_1	wh2_dlc09_pooled_resource_canopic_jars_buildings		region_to_region_own	1.0000	1.0000	0.0000
dread_estate_1	wh3_main_effect_corruption_vampiric_adjacent_provinces		province_to_province_own_unseen	2.0000	1.0000	0.0000
dread_estate_1	wh_main_effect_agent_recruitment_xp_all_agents		province_to_province_own_unseen	2.0000	1.0000	0.0000
dread_estate_1	wh_main_effect_public_order_osmosis		province_to_province_adjacent_unseen	2.0000	1.0000	0.0000
dread_estate_1	wh_main_faction_xp_increase_generals		province_to_province_own_factionwide	1.0000	1.0000	0.0000
dread_estate_1	wh_main_faction_xp_increase_generals_hidden		faction_to_force_own	1.0000	1.0000	0.0000
dread_public_order_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	1.0000	1.0000	0.0000
dread_public_order_1	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
dread_public_order_2	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	2.0000	1.0000	0.0000
dread_public_order_2	wh_main_effect_public_order_base		province_to_province_own_unseen	6.0000	3.0000	0.0000
dread_public_order_3	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	2.0000	0.0000
dread_public_order_3	wh_main_effect_public_order_base		province_to_province_own_unseen	8.0000	4.0000	0.0000
dread_public_order_3	wh_main_effect_public_order_osmosis		province_to_province_adjacent_unseen	1.0000	0.0000	0.0000
dread_growth_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	3.0000	3.0000	0.0000
dread_growth_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	25.0000	12.0000	0.0000
dread_growth_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	1.0000	1.0000	0.0000
dread_growth_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	4.0000	4.0000	0.0000
dread_growth_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	35.0000	17.0000	0.0000
dread_growth_2	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	2.0000	1.0000	0.0000
dread_growth_3	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	5.0000	5.0000	0.0000
dread_growth_3	wh_main_effect_province_growth_building		region_to_province_own_unseen	45.0000	22.0000	0.0000
dread_growth_3	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	2.0000	0.0000
dread_income_1	wh2_main_effect_force_own_campaign_movement_range		region_to_force_own	5.0000	5.0000	0.0000
dread_income_1	wh_main_effect_economy_gdp_culture		building_to_building_own	100.0000	50.0000	0.0000
dread_income_2	wh2_main_effect_force_own_campaign_movement_range		region_to_force_own	10.0000	10.0000	0.0000
dread_income_2	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
dread_income_3	wh2_main_effect_force_own_campaign_movement_range		region_to_force_own	15.0000	15.0000	0.0000
dread_income_3	wh_main_effect_economy_gdp_culture		building_to_building_own	200.0000	100.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_1	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	3.0000	3.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_1	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-3.0000	-3.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_2	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-4.0000	-4.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_2	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	4.0000	4.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_3	wh3_main_effect_corruption_reduction_adjacent_provinces	FavouredCorruptionNone	region_to_province_own_unseen	-2.0000	-2.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_3	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_province_own_unseen	-5.0000	-5.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_3	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	5.0000	5.0000	0.0000
wh2_main_foreign_slot_discovery_tmb_3	wh3_main_effect_corruption_vampiric_adjacent_provinces	FavouredCorruptionVampiric	region_to_province_own_unseen	2.0000	2.0000	0.0000
dread_special_the_great_desert_dread_king_1	wh2_dlc09_effect_force_army_campaign_attrition_sandstorm_immunity		building_to_force_own_in_adjacent_provinces	1.0000	1.0000	1.0000
dread_special_the_great_desert_dread_king_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	50.0000	15.0000	0.0000
dread_special_the_great_desert_dread_king_1	wh_main_effect_region_resource_marble_production		building_to_building_own	25.0000	15.0000	0.0000
dread_special_the_great_desert_dread_king_2	wh2_dlc09_effect_force_army_campaign_attrition_sandstorm_immunity		building_to_force_own_in_adjacent_provinces	1.0000	1.0000	1.0000
dread_special_the_great_desert_dread_king_2	unit_cap_ovn_dk_mon_skeleton_minotaurs		building_to_faction_own	4.0000	4.0000	0.0000
dread_special_the_great_desert_dread_king_2	wh2_dlc09_faction_political_diplomacy_mod_tomb_kings		building_to_faction_own	30.0000	15.0000	0.0000
dread_special_the_great_desert_dread_king_2	dread_effect_attribute_enable_perfect_vigour_minotaurs		faction_to_force_own	1.0000	1.0000	0.0000
dread_special_the_great_desert_dread_king_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	30.0000	15.0000	0.0000
dread_special_nagashizzar_dread_king	wh2_dlc14_effect_unit_cap_arkhan_vmp_all		faction_to_faction_own_unseen	100.0000	100.0000	0.0000
dread_special_nagashizzar_dread_king	wh2_dlc15_effect_global_recruitment_duration_arkhan_counts_units		faction_to_army_own	-5.0000	-3.0000	0.0000
dread_special_nagashizzar_dread_king	wh2_main_effect_ability_cooldown_spells		faction_to_force_own	-20.0000	-15.0000	0.0000
dread_special_nagashizzar_dread_king	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own_text	50.0000	50.0000	0.0000
dread_special_nagashizzar_dread_king	wh_main_effect_character_stat_physical_resistance		faction_to_army_own	5.0000	3.0000	0.0000
dread_special_nagashizzar_dread_king	wh_main_effect_economy_gdp_subsistance		building_to_building_own	200.0000	100.0000	0.0000
dread_special_galbaraz_mourkain_tmb_1	dread_effect_force_stat_armour_tmb_melee_infantry_rank7		faction_to_force_own	15.0000	0.0000	0.0000
dread_special_galbaraz_mourkain_tmb_1	dread_effect_force_stat_missile_resistance_tmb_infantry_rank7		faction_to_force_own	10.0000	0.0000	0.0000
dread_special_galbaraz_mourkain_tmb_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	25.0000	12.0000	0.0000
dread_special_galbaraz_mourkain_tmb_1	wh_main_effect_force_all_campaign_experience_base_all		province_to_province_own_unseen	1.0000	0.0000	0.0000
