ability	land_unit
wh2_dlc09_unit_passive_unstable_mark_ii_sand	elo_dread_centurion_barded_horse
wh_main_character_abilities_heroic_killing_blow	elo_dread_centurion_barded_horse
wh2_dlc09_character_abilities_curse_of_djaf	elo_dread_centurion_barded_horse
wh2_dlc09_unit_passive_guardian	elo_dread_centurion_barded_horse
wh3_main_unit_passive_single_entity	elo_dread_centurion_barded_horse
wh2_dlc09_unit_passive_unstable_sand	elo_dread_centurion_chariot
wh2_dlc09_unit_passive_unstable_mark_ii_sand	elo_dread_centurion_chariot
wh_main_character_abilities_heroic_killing_blow	elo_dread_centurion_chariot
wh2_dlc09_character_abilities_curse_of_djaf	elo_dread_centurion_chariot
wh2_dlc09_unit_passive_guardian	elo_dread_centurion_chariot
wh3_main_unit_passive_single_entity	elo_dread_centurion_chariot
wh2_dlc09_unit_passive_unstable_sand	elo_dread_centurion_pegasus
wh2_dlc09_unit_passive_unstable_mark_ii_sand	elo_dread_centurion_pegasus
wh_main_character_abilities_heroic_killing_blow	elo_dread_centurion_pegasus
wh2_dlc09_character_abilities_curse_of_djaf	elo_dread_centurion_pegasus
wh2_dlc09_unit_passive_guardian	elo_dread_centurion_pegasus
wh3_main_unit_passive_single_entity	elo_dread_centurion_pegasus
wh_main_character_passive_master_of_the_dead	elo_dread_larenscheld
wh_main_unit_passive_unstable	elo_dread_larenscheld
wh_main_unit_passive_unstable_mark_ii	elo_dread_larenscheld
wh_main_character_abilities_magical_animus	elo_dread_larenscheld
larenscheld_bombardment	elo_dread_larenscheld
larenscheld_ghost_on_death_upgraded	elo_dread_larenscheld
wh3_main_unit_passive_single_entity	elo_dread_larenscheld
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	elo_dread_larenscheld
wh_main_character_abilities_magical_animus	elo_dread_larenscheld_wright
wh_main_character_passive_master_of_the_dead	elo_dread_larenscheld_wright
wh_main_character_abilities_magical_animus	elo_dread_larenscheld_wright_perfect
wh_main_character_passive_master_of_the_dead	elo_dread_larenscheld_wright_perfect
wh_main_unit_passive_unstable	elo_dread_larenscheld_wright
wh_main_unit_passive_unstable_mark_ii	elo_dread_larenscheld_wright
wh3_main_unit_passive_single_entity	elo_dread_larenscheld_wright
wh_main_unit_passive_unstable	elo_dread_larenscheld_wright_perfect
wh_main_unit_passive_unstable_mark_ii	elo_dread_larenscheld_wright_perfect
wh_dlc04_unit_passive_balefire	elo_dread_larenscheld_wright_perfect
wh_dlc04_unit_passive_vigour_mortis	elo_dread_larenscheld_wright_perfect
wh_main_unit_passive_regeneration	elo_dread_larenscheld_wright_perfect
wh3_main_unit_passive_single_entity	elo_dread_larenscheld_wright_perfect
wh_main_unit_passive_unstable	elo_hand_of_nagash
wh_main_unit_passive_unstable_mark_ii	elo_hand_of_nagash
elo_hand_terror_past	elo_hand_of_nagash
elo_hand_judge_executioner	elo_hand_of_nagash
elo_hand_vortex	elo_hand_of_nagash
wh_main_character_abilities_undeath_resurgent	elo_hand_of_nagash
wh3_main_unit_passive_single_entity	elo_hand_of_nagash
wh_main_unit_passive_unstable	elo_hand_of_nagash_barded_steed
wh_main_unit_passive_unstable_mark_ii	elo_hand_of_nagash_barded_steed
elo_hand_terror_past	elo_hand_of_nagash_barded_steed
elo_hand_judge_executioner	elo_hand_of_nagash_barded_steed
elo_hand_vortex	elo_hand_of_nagash_barded_steed
wh_main_character_abilities_undeath_resurgent	elo_hand_of_nagash_barded_steed
wh3_main_unit_passive_single_entity	elo_hand_of_nagash_barded_steed
wh_main_unit_passive_unstable_mark_ii	elo_hand_of_nagash_chariot
wh_main_unit_passive_unstable	elo_hand_of_nagash_chariot
elo_hand_terror_past	elo_hand_of_nagash_chariot
elo_hand_judge_executioner	elo_hand_of_nagash_chariot
elo_hand_vortex	elo_hand_of_nagash_chariot
wh_main_character_abilities_undeath_resurgent	elo_hand_of_nagash_chariot
wh3_main_unit_passive_single_entity	elo_hand_of_nagash_chariot
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_death
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_death
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_death
wh3_main_unit_passive_single_entity	dread_corrupted_priest_death
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_death_barded_steed
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_death_barded_steed
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_death_barded_steed
wh3_main_unit_passive_single_entity	dread_corrupted_priest_death_barded_steed
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_shadow
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_shadow
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_shadow
wh3_main_unit_passive_single_entity	dread_corrupted_priest_shadow
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_shadow_barded_steed
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_shadow_barded_steed
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_shadow_barded_steed
wh3_main_unit_passive_single_entity	dread_corrupted_priest_shadow_barded_steed
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_vampires
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_vampires
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_vampires
wh3_main_unit_passive_single_entity	dread_corrupted_priest_vampires
wh2_dlc09_character_abilities_curse_of_khsar	dread_corrupted_priest_vampires_barded_steed
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_corrupted_priest_vampires_barded_steed
wh2_dlc09_unit_passive_unstable_sand	dread_corrupted_priest_vampires_barded_steed
wh3_main_unit_passive_single_entity	dread_corrupted_priest_vampires_barded_steed
wh3_main_unit_passive_single_entity	dread_hellwraith
wh_main_hero_abilities_slippery	dread_hellwraith
wh_main_unit_passive_unstable	dread_hellwraith
wh_main_unit_passive_unstable_mark_ii	dread_hellwraith
wh2_dlc09_lord_passive_my_will_be_done	dread_cha_liche_high_priest_haptmose_0
wh2_dlc09_lord_passive_the_curse	dread_cha_liche_high_priest_haptmose_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_cha_liche_high_priest_haptmose_0
wh2_dlc09_unit_passive_unstable_sand	dread_cha_liche_high_priest_haptmose_0
wh3_main_unit_passive_single_entity	dread_cha_liche_high_priest_haptmose_0
wh_main_character_abilities_arcane_conduit	dread_cha_liche_high_priest_haptmose_0
wh2_dlc09_lord_passive_my_will_be_done	dread_cha_liche_high_priest_haptmose_1
wh2_dlc09_lord_passive_the_curse	dread_cha_liche_high_priest_haptmose_1
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_cha_liche_high_priest_haptmose_1
wh2_dlc09_unit_passive_unstable_sand	dread_cha_liche_high_priest_haptmose_1
wh3_main_unit_passive_single_entity	dread_cha_liche_high_priest_haptmose_1
wh_main_character_abilities_arcane_conduit	dread_cha_liche_high_priest_haptmose_1
wh2_dlc09_lord_passive_my_will_be_done	dread_cha_liche_high_priest_haptmose_2
wh2_dlc09_lord_passive_the_curse	dread_cha_liche_high_priest_haptmose_2
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_cha_liche_high_priest_haptmose_2
wh2_dlc09_unit_passive_unstable_sand	dread_cha_liche_high_priest_haptmose_2
wh3_main_unit_passive_single_entity	dread_cha_liche_high_priest_haptmose_2
wh_main_character_abilities_arcane_conduit	dread_cha_liche_high_priest_haptmose_2
wh2_dlc09_lord_passive_my_will_be_done	dread_cha_liche_high_priest_haptmose_3
wh2_dlc09_lord_passive_the_curse	dread_cha_liche_high_priest_haptmose_3
wh2_dlc09_unit_passive_covenant_of_power	dread_cha_liche_high_priest_haptmose_3
wh2_dlc09_unit_passive_unstable_mark_ii_sand	dread_cha_liche_high_priest_haptmose_3
wh2_dlc09_unit_passive_unstable_sand	dread_cha_liche_high_priest_haptmose_3
wh3_main_unit_passive_single_entity	dread_cha_liche_high_priest_haptmose_3
wh_main_character_abilities_arcane_conduit	dread_cha_liche_high_priest_haptmose_3
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_skeleton_javelinmen
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_skeleton_javelinmen
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_skeleton_javelinmen
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_skeleton_javelinmen
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_skeleton_javelinmen
dread_passive_phalanx	ovn_dk_inf_skeleton_hoplites
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_skeleton_hoplites
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_skeleton_hoplites
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_skeleton_hoplites
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_skeleton_hoplites
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_skeleton_hoplites
dread_passive_phalanx	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_skeleton_pikemen
dread_passive_teb_stance	ovn_dk_inf_skeleton_pikemen
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_mummies
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_mummies
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_mummies
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_mummies
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_mummies
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_tomb_guardian
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_tomb_guardian
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_tomb_guardian
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_tomb_guardian
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_tomb_guardian
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_tomb_guardian_great_weapons
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_tomb_guardian_great_weapons
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_tomb_guardian_great_weapons
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_tomb_guardian_great_weapons
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_tomb_guardian_great_weapons
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_tomb_guardian_great_weapons_summoned
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_tomb_guardian_great_weapons_summoned
wh_dlc04_unit_passive_unbinding_grave_guard	ovn_dk_inf_tomb_guardian_great_weapons_summoned
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_tomb_guardian_peltasts
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_tomb_guardian_peltasts
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_tomb_guardian_peltasts
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_tomb_guardian_peltasts
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_tomb_guardian_peltasts
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_tomb_guardian_summoned
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_tomb_guardian_summoned
wh_dlc04_unit_passive_unbinding_grave_guard	ovn_dk_inf_tomb_guardian_summoned
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_cav_royal_guard_cavalry
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_cav_royal_guard_cavalry
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_cav_royal_guard_cavalry
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_cav_royal_guard_cavalry
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_cav_royal_guard_cavalry
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_cav_royal_guard_lancers
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_cav_royal_guard_lancers
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_cav_royal_guard_lancers
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_cav_royal_guard_lancers
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_cav_royal_guard_lancers
wh_main_unit_passive_unstable	ovn_dk_cav_black_grail_knights_ror
wh_main_unit_passive_unstable_mark_ii	ovn_dk_cav_black_grail_knights_ror
wh_dlc07_unit_formation_lance	ovn_dk_cav_black_grail_knights_ror
dread_passive_blessing_black_grail	ovn_dk_cav_black_grail_knights_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_veh_skeleton_chariot
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_veh_skeleton_chariot
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_veh_skeleton_chariot
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_veh_skeleton_chariot
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_veh_skeleton_chariot
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_veh_skeleton_archer_chariot
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_veh_skeleton_archer_chariot
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_veh_skeleton_archer_chariot
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_veh_skeleton_archer_chariot
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_veh_skeleton_archer_chariot
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_mon_skeleton_elephant
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_mon_skeleton_elephant
wh3_main_unit_passive_single_entity	ovn_dk_mon_skeleton_elephant
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_mon_skeleton_giant
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_mon_skeleton_giant
wh3_main_unit_passive_single_entity	ovn_dk_mon_skeleton_giant
elo_necromantic_anchor	ovn_dk_mon_skeleton_giant
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_art_screaming_skull_ballista
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_art_screaming_skull_ballista
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_art_bone_throwers
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_art_bone_throwers
wh_main_unit_passive_unstable	ovn_dk_inf_cairn_wraiths
wh_main_unit_passive_unstable_mark_ii	ovn_dk_inf_cairn_wraiths
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_mon_skeletal_minotaurs
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_mon_skeletal_minotaurs
wh_dlc03_unit_passive_bloodgreed	ovn_dk_mon_skeletal_minotaurs
wh3_main_unit_passive_single_entity	ovn_dk_veh_mortis_engine_0
wh_dlc04_unit_passive_blasphemous_tome	ovn_dk_veh_mortis_engine_0
wh_dlc04_unit_passive_the_reliquary_binding	ovn_dk_veh_mortis_engine_0
wh_dlc04_unit_passive_the_reliquary_corruption	ovn_dk_veh_mortis_engine_0
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_cav_skeleton_horsemen_0
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_cav_skeleton_horsemen_0
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_cav_skeleton_horsemen_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_cav_skeleton_horsemen_0
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_cav_skeleton_horsemen_0
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_cav_skeleton_horsemen_archers_0
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_cav_skeleton_horsemen_archers_0
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_cav_skeleton_horsemen_archers_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_cav_skeleton_horsemen_archers_0
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_cav_skeleton_horsemen_archers_0
wh_main_unit_passive_unstable	ovn_dk_inf_wights_ror
wh_main_unit_passive_unstable_mark_ii	ovn_dk_inf_wights_ror
dread_passive_wights_ror	ovn_dk_inf_wights_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_wights_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_wights_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_wights_ror
wh_main_unit_passive_unstable	ovn_dk_inf_catacomb_guardians_ror
wh_main_unit_passive_unstable_mark_ii	ovn_dk_inf_catacomb_guardians_ror
wh2_dlc09_unit_passive_guardian	ovn_dk_inf_catacomb_guardians_ror
dread_passive_catacomb_guardians	ovn_dk_inf_catacomb_guardians_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_catacomb_guardians_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_catacomb_guardians_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_catacomb_guardians_ror
dread_passive_phalanx	ovn_dk_inf_catacomb_guardians_ror
wh_main_unit_passive_regeneration	ovn_dk_inf_mummies_ror
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_mummies_ror
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_mummies_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_mummies_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_mummies_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_mummies_ror
dread_active_kleruchoi	ovn_dk_inf_mummies_ror
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_mon_skeleton_elephant_ror
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_mon_skeleton_elephant_ror
wh3_main_unit_passive_single_entity	ovn_dk_mon_skeleton_elephant_ror
wh_dlc04_unit_passive_balefire	ovn_dk_mon_skeleton_elephant_ror
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_mon_bone_hydra
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_mon_bone_hydra
dread_unit_abilities_hydra_breath	ovn_dk_mon_bone_hydra
wh2_main_unit_passive_another_takes_its_place	ovn_dk_mon_bone_hydra
wh3_main_unit_passive_single_entity	ovn_dk_mon_bone_hydra
wh_main_unit_passive_regeneration	ovn_dk_mon_bone_hydra
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_spartan_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_spartan_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_spartan_ror
wh2_dlc09_unit_passive_unstable_mark_ii_sand	ovn_dk_inf_spartan_ror
wh2_dlc09_unit_passive_unstable_sand	ovn_dk_inf_spartan_ror
wh_main_unit_passive_deathblow	ovn_dk_inf_spartan_ror
dread_passive_phalanx	ovn_dk_inf_thessos_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	ovn_dk_inf_thessos_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_2	ovn_dk_inf_thessos_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_3	ovn_dk_inf_thessos_ror
