key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
dread_unit_abilities_hydra_breath	-1.0000	60.0000	3	0.0000	false	0	0	false	0.0000	dread_hydra_breath	false	true	false	90.0000	false	false	1.0000	false	740603834			cast_forward_short	0.0000	0.0000	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0000		projectile_explosive	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
dread_passive_blessing_black_grail	-1.0000	-1.0000	1	0.0000	true	0	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878210				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_passive_blessing_mimic_black_grail	-1.0000	-1.0000	1	0.0000	true	0	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878233				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_passive_teb_stance	15.0000	1.0000	-1	0.0000	true	0	0	false	1.0000		false	false	false	0.0000	false	false	0.0000	true	7878211				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000						0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	0.0000	false	default	1	false	1.0000		true					
dread_unit_formation_diamond	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	false	7878212				0.0000	0.0000						0.0000		augment_charge_self	wh_group_wedge_formation		vo_battle_special_ability_generic_response	25.0000	0.0000				false	false	true	false				false	false	false	false	false	diamond_formation		false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_dlc09_army_abilities_realm_of_souls_skeleminos	1.0000	0.0000	1	0.0000	false	0	0	false	0.0000		false	true	true	-1.0000	false	false	10.0000	false	78782123		ovn_dk_mon_skeletal_minotaurs_summon		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_dlc09_ushabti_summon			0.0000		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	100.0000	100.0000			wh_main_targeting_pre_aa_spawn_group_ui_central	false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_dlc09_army_passive_realm_of_souls_skeleminos_trigger	-1.0000	-1.0000	1	-1.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	78782114				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false		realm_of_souls	false	false	true	-1.0000	false	default	1	false	1.0000		true					
dread_passive_phalanx	-1.0000	-1.0000	-1	0.0000	true	0	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878250				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_soulreaper	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878251				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_active_grimoire_necris	18.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878252				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000		augment_spellcasting	wh_group_dark_magic		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
dread_passive_black_jewel	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878253				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
dread_passive_catacomb_guardians	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878254				0.0000	0.0000		wh_abilities_generic_buff				0.0000					vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
dread_passive_thessos	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878255				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_passive_wights_ror	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	7878256				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
dread_active_kleruchoi	20.0000	60.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	7878257				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_defense_melee	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	50.0000				false	false	true	false				false	false	false	false	false		delay_death	false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_unending_legions	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121212				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_unnerving_presence	-1.0000	-1.0000	-1	20.0000	false	0	-1	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121213				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	4	false	1.0000		true					
dread_passive_inpenetrable_phalanx	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121214				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_preserved_ferocity	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121215				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_undead_elite	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121216				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_undead_discipline	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121217				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
ovn_chariot_charge	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121218				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	0.0000		true					
ovn_undead_rider_elite	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	100.0000	false	false	0.0000	true	12121219				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	0.0000		true					
ovn_ghost_barrier	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121220				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	0.0000		true					
ovn_necromantic_gatherers	-1.0000	-1.0000	-1	40.0000	false	0	-1	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121221				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	4	false	0.0000		true					
ovn_bestial_rage	30.0000	50.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121222				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	0.0000		true					
ovn_hellwraith_magic_suppression	-1.0000	-1.0000	-1	40.0000	false	0	-1	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	12121223				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	4	false	0.0000		true					
ovn_possesed_overdrive	35.0000	60.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	12121224				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_character		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
