attrition	unit
vampire_territory	elo_dread_larenscheld_wright_perfect
vampire_territory	elo_dread_centurion
vampire_territory	elo_dread_centurion_barded_horse
vampire_territory	elo_dread_centurion_chariot
vampire_territory	ovn_dk_inf_skeleton_javelinmen
vampire_territory	ovn_dk_inf_skeleton_hoplites
vampire_territory	ovn_dk_inf_skeleton_pikemen
vampire_territory	ovn_dk_inf_mummies
vampire_territory	ovn_dk_inf_tomb_guardian
vampire_territory	ovn_dk_inf_tomb_guardian_great_weapons
vampire_territory	ovn_dk_inf_tomb_guardian_peltasts
vampire_territory	ovn_dk_inf_tomb_guardian_summoned
vampire_territory	ovn_dk_inf_tomb_guardian_great_weapons_summoned
vampire_territory	ovn_dk_cav_royal_guard_cavalry
vampire_territory	ovn_dk_cav_royal_guard_lancers
vampire_territory	ovn_dk_veh_skeleton_chariot
vampire_territory	ovn_dk_veh_skeleton_archer_chariot
vampire_territory	ovn_dk_mon_skeleton_elephant
vampire_territory	ovn_dk_mon_skeleton_giant
wasteland	Dread_King
wasteland	Dread_King_zombie_dragon
wasteland	elo_hand_of_nagash
wasteland	elo_hand_of_nagash_chariot
wasteland	elo_dread_larenscheld
wasteland	elo_dread_larenscheld_wright
wasteland	elo_dread_larenscheld_wright_perfect
wasteland	elo_dread_centurion
wasteland	elo_dread_centurion_barded_horse
wasteland	elo_dread_centurion_chariot
wasteland	ovn_dk_inf_skeleton_javelinmen
wasteland	ovn_dk_inf_skeleton_hoplites
wasteland	ovn_dk_inf_skeleton_pikemen
wasteland	ovn_dk_inf_mummies
wasteland	ovn_dk_inf_tomb_guardian
wasteland	ovn_dk_inf_tomb_guardian_great_weapons
wasteland	ovn_dk_inf_tomb_guardian_peltasts
wasteland	ovn_dk_inf_tomb_guardian_summoned
wasteland	ovn_dk_inf_tomb_guardian_great_weapons_summoned
wasteland	ovn_dk_cav_royal_guard_cavalry
wasteland	ovn_dk_cav_royal_guard_lancers
wasteland	ovn_dk_veh_skeleton_chariot
wasteland	ovn_dk_veh_skeleton_archer_chariot
wasteland	ovn_dk_mon_skeleton_elephant
wasteland	ovn_dk_mon_skeleton_giant
desert	ovn_dk_cav_skeleton_horsemen_0
non_vampire_territory	ovn_dk_cav_skeleton_horsemen_0
vampire_territory	ovn_dk_cav_skeleton_horsemen_0
wasteland	ovn_dk_cav_skeleton_horsemen_0
desert	ovn_dk_cav_skeleton_horsemen_archers_0
non_vampire_territory	ovn_dk_cav_skeleton_horsemen_archers_0
vampire_territory	ovn_dk_cav_skeleton_horsemen_archers_0
wasteland	ovn_dk_cav_skeleton_horsemen_archers_0
desert	ovn_dk_inf_brigands_ror
non_vampire_territory	ovn_dk_inf_brigands_ror
vampire_territory	ovn_dk_inf_brigands_ror
wasteland	ovn_dk_inf_brigands_ror
desert	ovn_dk_inf_wights_ror
non_vampire_territory	ovn_dk_inf_wights_ror
vampire_territory	ovn_dk_inf_wights_ror
wasteland	ovn_dk_inf_wights_ror
desert	ovn_dk_inf_catacomb_guardians_ror
non_vampire_territory	ovn_dk_inf_catacomb_guardians_ror
vampire_territory	ovn_dk_inf_catacomb_guardians_ror
wasteland	ovn_dk_inf_catacomb_guardians_ror
desert	ovn_dk_inf_mummies_ror
non_vampire_territory	ovn_dk_inf_mummies_ror
vampire_territory	ovn_dk_inf_mummies_ror
wasteland	ovn_dk_inf_mummies_ror
desert	ovn_dk_cav_black_grail_knights_ror
non_vampire_territory	ovn_dk_cav_black_grail_knights_ror
vampire_territory	ovn_dk_cav_black_grail_knights_ror
wasteland	ovn_dk_cav_black_grail_knights_ror
desert	ovn_dk_mon_skeleton_elephant_ror
non_vampire_territory	ovn_dk_mon_skeleton_elephant_ror
vampire_territory	ovn_dk_mon_skeleton_elephant_ror
wasteland	ovn_dk_mon_skeleton_elephant_ror
desert	Dread_King_barded_steed
non_vampire_territory	Dread_King_barded_steed
vampire_territory	Dread_King_barded_steed
wasteland	Dread_King_barded_steed
desert	Dread_King_pegasus
non_vampire_territory	Dread_King_pegasus
vampire_territory	Dread_King_pegasus
wasteland	Dread_King_pegasus
desert	elo_hand_of_nagash_barded_steed
non_vampire_territory	elo_hand_of_nagash_barded_steed
vampire_territory	elo_hand_of_nagash_barded_steed
wasteland	elo_hand_of_nagash_barded_steed
desert	elo_dread_centurion_pegasus
non_vampire_territory	elo_dread_centurion_pegasus
vampire_territory	elo_dread_centurion_pegasus
wasteland	elo_dread_centurion_pegasus
desert	dread_corrupted_priest_death
non_vampire_territory	dread_corrupted_priest_death
vampire_territory	dread_corrupted_priest_death
wasteland	dread_corrupted_priest_death
desert	dread_corrupted_priest_death_barded_steed
non_vampire_territory	dread_corrupted_priest_death_barded_steed
vampire_territory	dread_corrupted_priest_death_barded_steed
wasteland	dread_corrupted_priest_death_barded_steed
desert	dread_corrupted_priest_shadow
non_vampire_territory	dread_corrupted_priest_shadow
vampire_territory	dread_corrupted_priest_shadow
wasteland	dread_corrupted_priest_shadow
desert	dread_corrupted_priest_shadow_barded_steed
non_vampire_territory	dread_corrupted_priest_shadow_barded_steed
vampire_territory	dread_corrupted_priest_shadow_barded_steed
wasteland	dread_corrupted_priest_shadow_barded_steed
desert	dread_corrupted_priest_vampires
non_vampire_territory	dread_corrupted_priest_vampires
vampire_territory	dread_corrupted_priest_vampires
wasteland	dread_corrupted_priest_vampires
desert	dread_corrupted_priest_vampires_barded_steed
non_vampire_territory	dread_corrupted_priest_vampires_barded_steed
vampire_territory	dread_corrupted_priest_vampires_barded_steed
wasteland	dread_corrupted_priest_vampires_barded_steed
desert	dread_hellwraith
non_vampire_territory	dread_hellwraith
vampire_territory	dread_hellwraith
wasteland	dread_hellwraith
desert	ovn_dk_art_screaming_skull_ballista
non_vampire_territory	ovn_dk_art_screaming_skull_ballista
vampire_territory	ovn_dk_art_screaming_skull_ballista
wasteland	ovn_dk_art_screaming_skull_ballista
desert	ovn_dk_art_bone_throwers
non_vampire_territory	ovn_dk_art_bone_throwers
vampire_territory	ovn_dk_art_bone_throwers
wasteland	ovn_dk_art_bone_throwers
desert	ovn_dk_inf_spartan_ror
non_vampire_territory	ovn_dk_inf_spartan_ror
vampire_territory	ovn_dk_inf_spartan_ror
wasteland	ovn_dk_inf_spartan_ror
desert	ovn_dk_inf_thessos_ror
non_vampire_territory	ovn_dk_inf_thessos_ror
vampire_territory	ovn_dk_inf_thessos_ror
wasteland	ovn_dk_inf_thessos_ror
desert	ovn_dk_cav_ephalian_ror
non_vampire_territory	ovn_dk_cav_ephalian_ror
vampire_territory	ovn_dk_cav_ephalian_ror
wasteland	ovn_dk_cav_ephalian_ror
desert	ovn_dk_art_polybolos_ror
non_vampire_territory	ovn_dk_art_polybolos_ror
vampire_territory	ovn_dk_art_polybolos_ror
wasteland	ovn_dk_art_polybolos_ror
desert	dread_cha_liche_high_priest_haptmose_0
non_vampire_territory	dread_cha_liche_high_priest_haptmose_0
vampire_territory	dread_cha_liche_high_priest_haptmose_0
wasteland	dread_cha_liche_high_priest_haptmose_0
desert	dread_cha_liche_high_priest_haptmose_1
non_vampire_territory	dread_cha_liche_high_priest_haptmose_1
vampire_territory	dread_cha_liche_high_priest_haptmose_1
wasteland	dread_cha_liche_high_priest_haptmose_1
desert	dread_cha_liche_high_priest_haptmose_2
non_vampire_territory	dread_cha_liche_high_priest_haptmose_2
vampire_territory	dread_cha_liche_high_priest_haptmose_2
wasteland	dread_cha_liche_high_priest_haptmose_2
desert	dread_cha_liche_high_priest_haptmose_3
non_vampire_territory	dread_cha_liche_high_priest_haptmose_3
vampire_territory	dread_cha_liche_high_priest_haptmose_3
wasteland	dread_cha_liche_high_priest_haptmose_3
desert	ovn_dk_mon_skeletal_minotaurs
non_vampire_territory	ovn_dk_mon_skeletal_minotaurs
vampire_territory	ovn_dk_mon_skeletal_minotaurs
wasteland	ovn_dk_mon_skeletal_minotaurs
desert	ovn_dk_mon_bone_hydra
non_vampire_territory	ovn_dk_mon_bone_hydra
vampire_territory	ovn_dk_mon_bone_hydra
wasteland	ovn_dk_mon_bone_hydra
desert	ovn_dk_cav_skeleton_horsemen_no_caps
non_vampire_territory	ovn_dk_cav_skeleton_horsemen_no_caps
vampire_territory	ovn_dk_cav_skeleton_horsemen_no_caps
wasteland	ovn_dk_cav_skeleton_horsemen_no_caps
desert	ovn_dk_cav_skeleton_horsemen_archers_no_caps
non_vampire_territory	ovn_dk_cav_skeleton_horsemen_archers_no_caps
vampire_territory	ovn_dk_cav_skeleton_horsemen_archers_no_caps
wasteland	ovn_dk_cav_skeleton_horsemen_archers_no_caps
desert	ovn_dk_inf_skeleton_hoplites_no_caps
non_vampire_territory	ovn_dk_inf_skeleton_hoplites_no_caps
vampire_territory	ovn_dk_inf_skeleton_hoplites_no_caps
wasteland	ovn_dk_inf_skeleton_hoplites_no_caps
desert	ovn_dk_inf_skeleton_javelinmen_no_caps
non_vampire_territory	ovn_dk_inf_skeleton_javelinmen_no_caps
vampire_territory	ovn_dk_inf_skeleton_javelinmen_no_caps
wasteland	ovn_dk_inf_skeleton_javelinmen_no_caps
desert	ovn_dk_inf_skeleton_pikemen_no_caps
non_vampire_territory	ovn_dk_inf_skeleton_pikemen_no_caps
vampire_territory	ovn_dk_inf_skeleton_pikemen_no_caps
wasteland	ovn_dk_inf_skeleton_pikemen_no_caps
desert	ovn_dk_mon_skeleton_elephant_no_caps
non_vampire_territory	ovn_dk_mon_skeleton_elephant_no_caps
vampire_territory	ovn_dk_mon_skeleton_elephant_no_caps
wasteland	ovn_dk_mon_skeleton_elephant_no_caps
desert	ovn_dk_mon_skeleton_giant_no_caps
non_vampire_territory	ovn_dk_mon_skeleton_giant_no_caps
vampire_territory	ovn_dk_mon_skeleton_giant_no_caps
wasteland	ovn_dk_mon_skeleton_giant_no_caps
desert	wh2_dlc09_tmb_inf_skeleton_archers_no_caps
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_archers_no_caps
vampire_territory	wh2_dlc09_tmb_inf_skeleton_archers_no_caps
wasteland	wh2_dlc09_tmb_inf_skeleton_archers_no_caps
desert	ovn_dk_mon_skeletal_minotaurs_no_caps
non_vampire_territory	ovn_dk_mon_skeletal_minotaurs_no_caps
vampire_territory	ovn_dk_mon_skeletal_minotaurs_no_caps
wasteland	ovn_dk_mon_skeletal_minotaurs_no_caps
desert	ovn_dk_mon_bone_hydra_no_caps
non_vampire_territory	ovn_dk_mon_bone_hydra_no_caps
vampire_territory	ovn_dk_mon_bone_hydra_no_caps
wasteland	ovn_dk_mon_bone_hydra_no_caps
desert	dread_cha_possessed_hero_shadows
non_vampire_territory	dread_cha_possessed_hero_shadows
vampire_territory	dread_cha_possessed_hero_shadows
wasteland	dread_cha_possessed_hero_shadows
desert	dread_cha_possessed_hero_beasts
non_vampire_territory	dread_cha_possessed_hero_beasts
vampire_territory	dread_cha_possessed_hero_beasts
wasteland	dread_cha_possessed_hero_beasts
desert	dread_mon_ushabti_0
non_vampire_territory	dread_mon_ushabti_0
vampire_territory	dread_mon_ushabti_0
wasteland	dread_mon_ushabti_0
desert	dread_mon_ushabti_1
non_vampire_territory	dread_mon_ushabti_1
vampire_territory	dread_mon_ushabti_1
wasteland	dread_mon_ushabti_1
desert	dread_inf_tomb_guard_0
non_vampire_territory	dread_inf_tomb_guard_0
vampire_territory	dread_inf_tomb_guard_0
wasteland	dread_inf_tomb_guard_0
desert	dread_inf_tomb_guard_1
non_vampire_territory	dread_inf_tomb_guard_1
vampire_territory	dread_inf_tomb_guard_1
wasteland	dread_inf_tomb_guard_1
desert	elo_liche_general_vampires
non_vampire_territory	elo_liche_general_vampires
vampire_territory	elo_liche_general_vampires
wasteland	elo_liche_general_vampires
desert	elo_liche_general_vampires_barded_steed
non_vampire_territory	elo_liche_general_vampires_barded_steed
vampire_territory	elo_liche_general_vampires_barded_steed
wasteland	elo_liche_general_vampires_barded_steed
desert	elo_liche_general_vampires_chariot
non_vampire_territory	elo_liche_general_vampires_chariot
vampire_territory	elo_liche_general_vampires_chariot
wasteland	elo_liche_general_vampires_chariot
desert	elo_liche_general_vampires_elephant
non_vampire_territory	elo_liche_general_vampires_elephant
vampire_territory	elo_liche_general_vampires_elephant
wasteland	elo_liche_general_vampires_elephant
desert	elo_liche_general_vampires_pegasus
non_vampire_territory	elo_liche_general_vampires_pegasus
vampire_territory	elo_liche_general_vampires_pegasus
wasteland	elo_liche_general_vampires_pegasus
desert	elo_liche_general_death
non_vampire_territory	elo_liche_general_death
vampire_territory	elo_liche_general_death
wasteland	elo_liche_general_death
desert	elo_liche_general_death_barded_steed
non_vampire_territory	elo_liche_general_death_barded_steed
vampire_territory	elo_liche_general_death_barded_steed
wasteland	elo_liche_general_death_barded_steed
desert	elo_liche_general_death_chariot
non_vampire_territory	elo_liche_general_death_chariot
vampire_territory	elo_liche_general_death_chariot
wasteland	elo_liche_general_death_chariot
desert	elo_liche_general_death_elephant
non_vampire_territory	elo_liche_general_death_elephant
vampire_territory	elo_liche_general_death_elephant
wasteland	elo_liche_general_death_elephant
desert	elo_liche_general_death_pegasus
non_vampire_territory	elo_liche_general_death_pegasus
vampire_territory	elo_liche_general_death_pegasus
wasteland	elo_liche_general_death_pegasus
desert	nagash_ovn_dk_cav_royal_guard_lancers
non_vampire_territory	nagash_ovn_dk_cav_royal_guard_lancers
vampire_territory	nagash_ovn_dk_cav_royal_guard_lancers
wasteland	nagash_ovn_dk_cav_royal_guard_lancers
desert	nagash_ovn_dk_inf_tomb_guardian_peltasts
non_vampire_territory	nagash_ovn_dk_inf_tomb_guardian_peltasts
vampire_territory	nagash_ovn_dk_inf_tomb_guardian_peltasts
wasteland	nagash_ovn_dk_inf_tomb_guardian_peltasts
desert	nagash_ovn_dk_inf_skeleton_pikemen
non_vampire_territory	nagash_ovn_dk_inf_skeleton_pikemen
vampire_territory	nagash_ovn_dk_inf_skeleton_pikemen
wasteland	nagash_ovn_dk_inf_skeleton_pikemen
desert	nagash_ovn_dk_inf_tomb_guardian
non_vampire_territory	nagash_ovn_dk_inf_tomb_guardian
vampire_territory	nagash_ovn_dk_inf_tomb_guardian
wasteland	nagash_ovn_dk_inf_tomb_guardian
desert	nagash_ovn_dk_inf_skeleton_hoplites
non_vampire_territory	nagash_ovn_dk_inf_skeleton_hoplites
vampire_territory	nagash_ovn_dk_inf_skeleton_hoplites
wasteland	nagash_ovn_dk_inf_skeleton_hoplites
desert	nagash_ovn_dk_inf_skeleton_javelinmen_no_caps
non_vampire_territory	nagash_ovn_dk_inf_skeleton_javelinmen_no_caps
vampire_territory	nagash_ovn_dk_inf_skeleton_javelinmen_no_caps
wasteland	nagash_ovn_dk_inf_skeleton_javelinmen_no_caps
desert	nagash_ovn_dk_mon_skeleton_elephant
non_vampire_territory	nagash_ovn_dk_mon_skeleton_elephant
vampire_territory	nagash_ovn_dk_mon_skeleton_elephant
wasteland	nagash_ovn_dk_mon_skeleton_elephant
